ID,vis_AHA_bl-1sek_1,verb_AHA_bl-1sek_1,GV1,vis_AHA_bl-1sek_2,verb_AHA_bl-1sek_2,GV2,vis_AHA_bl-1sek_3,verb_AHA_bl-1sek_3,GV3,vis_AHA_bl-1sek_4,verb_AHA_bl-1sek_4,GV4
sub-23,0.201641247005114,0.0896137494225919,-0.0192386706587002,0.212341972389707,0.113086471212481,-0.0197115498452679,0.185854943970265,0.0659228556927967,-0.0210012455689234,0.16145817600514,-0.0475280697560512,-0.0104407238266425
sub-24,0.214668042669694,-0.123517493574058,-0.0237078228416679,0.263897298107646,-0.103428753550178,-0.0143698340964901,0.290105093916773,0.0791172721867218,-0.0190399830327144,0.207683014857281,-0.100509142508275,-0.0117263068454521
sub-25,0.194813762868149,0.259417840261179,-0.0323489273605436,0.394144771010041,0.145094292835146,-0.0278496019692816,0.309274349937389,0.119929925532808,-0.0225474266551678,0.286293911910357,0.20633479288277,-0.0265276587533487
sub-26,-0.138961013332599,-0.184892156919268,-0.0311077913525844,-0.171197367201519,0.0677470727726619,-0.0233354154843781,-0.10480634836742,-0.107385972304448,-0.0246003789453631,-0.135852542709185,-0.0772117088274193,-0.0149101486794497
sub-28,0.238719796752316,-0.0825658709849222,-0.0287470210675641,0.15739478121371,-0.0879426018914085,-0.024384768956718,0.192752508910615,0.106922987814378,-0.0156562443079787,0.170787073061368,0.123043293248711,0.00344518957491673
sub-29,0.167756873863484,0.133044077508403,-0.017256157926147,0.276709742376643,-0.0442614246563719,-0.0210116440713709,0.124957131873769,-0.0923150978092598,-0.012657109545123,0.229162348237971,0.112757435861412,-0.021969928968741
sub-31,0.14472552319499,0.029537268401556,-0.0174540599040633,0.427086943213189,0.186785582345185,-0.0277713862006239,0.152294439077641,0.0899617791762333,-0.00691181398440544,0.0781758489432734,0.0971171111947723,-0.0101943163115519
sub-32,0.157441774989695,-0.0810150853422023,0.0178739382823555,0.248070616628618,-0.247616224278704,-0.0280154302526892,0.101595233606797,-0.177522886103439,0.0152001416593164,0.24912743795572,0.116440900773322,0.0131419912214747
sub-33,0.172067114208694,0.0309930403376184,-0.0192653122343839,0.157821356651222,0.0673014500835894,-0.0260843021536904,0.173356674305379,0.0760540400929144,-0.0270967012995957,0.224020633766881,0.15166520733672,-0.028317627221003
sub-34,0.247488860973571,0.260036204992213,0.039799223977212,0.30704097294808,0.213848019537214,0.0416705264445193,0.377964210599138,0.320541728443215,-0.0189318470393909,0.192490066564452,0.167402369628718,-0.0246159071126661
sub-35,0.257567918086075,-0.147959829279396,-0.036755344361421,-0.190947692941855,0.105123574533831,-0.00656150073817659,-0.157840082154486,-0.0896738246324902,0.0199364289646305,0.237555371099441,-0.19835202658316,-0.0386648313734505
sub-37,-0.313553266639047,-0.134179630904294,-0.0295926968656144,-0.334523484171898,-0.0963827638984967,-0.0319303388366133,0.278649999558021,-0.149683668146196,0.0324513211201403,-0.234646478473092,-0.244057069090807,-0.0271564217347624
sub-38,-0.132664224180317,-0.260080511214296,-0.0379913276003829,0.161248608761846,-0.0488728975074542,-0.0283365096235519,0.161970015419356,-0.0836571459582942,-0.0208408998067407,-0.105180551240246,-0.116545047271635,-0.0306974186798978
sub-40,0.198240464723225,-0.30193902267935,-0.0467646053602225,0.382365519093017,0.24537044792039,-0.0285339019197297,0.245619289407247,-0.188920823238015,-0.035630387976253,-0.0664627715636104,-0.114362663977001,-0.0446971295119364
sub-41,0.156592817157186,0.164891725928847,0.0295718073556336,0.14709870932455,0.0420531650968418,0.0457198443188728,-0.107188726461219,0.129829802914104,-0.0162230110918648,0.136575136088629,0.149908746913384,-0.0173126630054416
sub-42,0.131161105848451,0.292633282549787,-0.033376898968228,0.266369085614823,0.261808493298879,0.0334425178768925,0.428680225633993,0.237854137422599,0.0174985048460187,0.334196206405037,0.25506121029194,-0.00882186636060834
sub-44,0.254752533103332,0.185060467461307,0.0344301635007008,0.295727291338565,-0.116287928485366,0.0223084752395263,0.152785696460635,0.095264378753157,0.022459315721079,0.125879913126668,-0.134548496910076,0.0322791846515346
sub-45,0.206048128921094,-0.185528320292483,-0.0333925191910026,0.153823112181471,0.180042532695295,-0.00790457666157145,0.153314279460313,0.298909298789706,0.0217219771116998,0.0999978243278631,-0.159794156288239,-0.0279150205294066
sub-46,0.0562927059262123,0.173816310636134,-0.0111085788044394,0.171165649059904,-0.212650188407908,-0.0139517405822864,0.0505713659409042,0.0507772895506781,-0.0145983486322618,0.147500536932274,-0.116871961365028,-0.0296285484336012
sub-47,0.156188948955506,0.233084803469293,-0.0452159803407629,0.141186551816549,0.18425794551033,-0.0429042919348917,-0.107346080540002,0.143314306378882,-0.0439848127641293,0.406126242421211,0.466771774380779,0.0388155608757693
sub-48,0.0686747550301967,0.120271661644168,-0.0284904403520509,0.14259999694478,0.162127163157452,0.0155612540545201,0.265533996707309,-0.133841094386882,0.0100422611481672,0.268396119542462,0.179777572084477,0.0126603806131276
