ID,vis_AHA_bl-1sek_1,verb_AHA_bl-1sek_1,GV1,vis_AHA_bl-1sek_2,verb_AHA_bl-1sek_2,GV2,vis_AHA_bl-1sek_3,verb_AHA_bl-1sek_3,GV3,vis_AHA_bl-1sek_4,verb_AHA_bl-1sek_4,GV4
sub-25,0.136549980378547,0.132518913908747,-0.01505098408752,0.0913230328326075,0.0485105025778558,-0.0137000255248891,0.223693841617666,-0.055211954400196,-0.0161902015387548,0.151755425452602,0.0726727801892361,0.0101062675713518
sub-26,0.111540316945741,-0.177326542323524,-0.0238240243357796,-0.176563452175006,-0.125561353817043,-0.021321077722325,-0.165898279915733,-0.165436440759141,-0.0281053199322082,-0.194397580819961,-0.17788893154675,-0.0177762080059049
sub-28,0.119786101010957,0.0495943584533762,-0.0123020422822805,0.0944431658591003,-0.047265191570096,-0.0153466261503558,-0.0746451018929664,-0.0481324124414251,-0.021491941777082,0.099653585988541,-0.0764926421641256,-0.0065115025321009
sub-29,0.0953848971819039,-0.0835201547552868,-0.0386359523142052,0.13053553605366,0.0721549626641688,-0.0269661855725485,0.152629274368583,0.066206532527262,-0.0185181245465097,0.133695268745235,-0.088368661149568,-0.0100253208788891
sub-31,0.191711446268586,-0.0602613712956162,0.00782150288603935,0.367154553636286,-0.188676137179716,0.0148162988401948,-0.143421778716437,0.105712888700148,0.0149557536269833,-0.0571900212388935,0.0750882629258963,0.014588074770066
sub-32,0.145751879271421,-0.0656611157879003,-0.00459606882666514,0.277428699417394,-0.161004083557036,-0.0233071787567735,0.220578006251021,-0.178933515284415,0.0163952214892682,0.266378087398389,0.135697118213889,0.0530120910364932
sub-33,0.163866584643798,0.109450791536211,-0.0244335749835852,0.227601829568706,-0.141731887601763,-0.0455977952004381,0.184049883084763,-0.130903141679073,-0.0305117062442622,0.366156882034737,-0.0801728405730476,-0.04093429051222
sub-34,0.169591868893373,0.139222102615377,0.0256248635855592,0.0984628013069797,0.0409320178688719,0.0458791653917229,0.258548874575127,0.110281160838366,0.0079756899700044,-0.122289196040812,0.0667559580536069,-0.0224423240925753
sub-35,0.162902368105693,-0.113671725992424,-0.0266929459645792,-0.189852621882343,0.045459241380542,-0.00739426782662185,-0.141980984145373,-0.0425029700976106,-0.0159095386598169,0.0854736654891265,-0.151112396070705,-0.0390837297985156
sub-37,0.17699285294447,-0.120012327355969,0.0134692207642142,-0.178330792708225,-0.188949185031729,-0.018433481568605,0.173729205437733,-0.0533418288254595,-0.00496665404730462,0.256442217380224,-0.27770060015363,-0.0205912254562217
sub-38,0.0563678499932287,-0.161629810249943,-0.0131695193499775,0.105690784376213,0.0131021975591879,-0.011733331875556,0.164089055980576,-0.0492237580729333,-0.0182063182660336,0.125332660789705,-0.116939253879239,-0.0203410414261096
sub-40,0.256320262491434,-0.0897306535157443,-0.0347814104983233,0.158009373705198,-0.162626117822821,-0.0252250183069309,0.0636957661684413,-0.0982153422759585,-0.0255009815639817,0.0544563449180471,-0.0805271856767396,-0.0289866528067904
sub-41,0.147386702098516,0.132832010090816,0.0325997756761341,0.146529598051473,-0.128945270424661,0.0318038708160669,-0.275377322355777,-0.119897424623081,0.0189443952244043,0.198028080140031,-0.0425778401150115,-0.0238838494377786
sub-42,0.173448079484475,0.291481159698139,-0.0118069239975495,0.208628121433726,0.23673509781382,0.0512822732574817,0.176922853705735,0.188379922789519,0.0210537752968724,0.1449557994789,-0.23841730174396,0.0119692369801892
sub-44,0.298579594226969,0.224373470466652,-0.0305789243556666,-0.179596849418018,-0.126866577917739,-0.0461221732310384,0.28354560882286,0.169323324885162,-0.0430676590316372,0.0381514039499541,0.182234681362213,0.0404895169067012
sub-45,0.205238167694661,0.125425478084483,-0.0220825043069163,0.100358813397224,0.0628837520080445,0.0256251937728034,0.160539988533,0.139601536979283,-0.0132624042302003,0.173403214315217,-0.10180143108501,-0.0290242626678542
sub-46,0.0615493040679365,0.135060496785329,-0.0122040818821551,0.14813307998742,-0.0880049741505099,-0.0172738065826325,-0.159739735362659,-0.0938236318759641,-0.0233282723906544,-0.111244209085303,-0.0738302742817142,-0.00947435061686873
sub-47,0.122136330420295,0.282682255089207,-0.0424528915476964,0.0948132168538922,0.203464679982194,-0.0317630647693005,0.289561352514414,0.171124246608162,0.0362099806945837,0.384740208948296,0.195266869669788,0.0458613324280066
sub-48,0.0836349940501729,0.167742597232767,-0.0164192382562409,0.143498780475933,0.130351364802616,-0.0202353902176557,0.0849481384685832,-0.18130504904503,0.0122036080155506,0.17273314714984,-0.154814178295362,0.0257118774818685
