ID,ROI1,ROI2,y_LO,y_HI
1,"L_postFusG","L_antFusG",1.01961306328859,0.228793852708101
2,"L_postFusG","L_antFusG",0.898487903744854,0.838966295330194
3,"L_postFusG","L_antFusG",0.732662331529029,0.66820709631525
4,"L_postFusG","L_antFusG",0.752552803251967,0.660909079215535
5,"L_postFusG","L_antFusG",0.738283210833326,0.976524049104614
6,"L_postFusG","L_antFusG",0.443008005379927,0.624263299141928
7,"L_postFusG","L_antFusG",1.12862511529685,1.2241183667086
8,"L_postFusG","L_antFusG",0.645799558669203,0.634603145911128
9,"L_postFusG","L_antFusG",0.636381351167705,0.42879435278115
10,"L_postFusG","L_antFusG",0.792535314794751,0.753866596218155
11,"L_postFusG","L_antFusG",0.658942493442849,0.321826720511002
12,"L_postFusG","L_antFusG",0.711040418234266,0.768582015180359
13,"L_postFusG","L_antFusG",0.803031395910531,1.1981990648279
14,"L_postFusG","L_antFusG",0.660150121504268,0.713105234304437
15,"L_postFusG","L_antFusG",0.799916755638965,0.886146633765558
16,"L_postFusG","L_antFusG",0.537737401286996,0.824008414857863
17,"L_postFusG","L_antFusG",0.872180919917599,0.845106159266031
18,"L_postFusG","L_antFusG",0.73548247821109,0.689585190021459
19,"L_postFusG","L_antFusG",0.640233390910788,0.458807116284188
20,"L_postFusG","L_antFusG",0.415657173722569,0.146478103907519
21,"L_postFusG","L_antFusG",0.531332465049102,0.590663093237942
23,"L_postFusG","L_antFusG",-0.0605702993330206,0.495983250701361
24,"L_postFusG","L_antFusG",1.02007810175345,1.06848855324468
25,"L_postFusG","L_antFusG",0.753694208843726,0.902996344094534
26,"L_postFusG","L_antFusG",0.89211037260651,0.802491659579124
27,"L_postFusG","L_antFusG",0.827172383931627,0.685392553296985
28,"L_postFusG","L_antFusG",0.981117979388374,0.860556083748318
29,"L_postFusG","L_antFusG",1.04246252083547,1.05110191564955
30,"L_postFusG","L_antFusG",0.643559062619154,1.05787486981856
31,"L_postFusG","L_antFusG",1.1217242665698,1.17317503209944
1,"L_postFusG","atlas.Amygdala r",0.254321379139904,0.235129361141311
2,"L_postFusG","atlas.Amygdala r",0.142293492589133,-0.0488282159625391
3,"L_postFusG","atlas.Amygdala r",0.158255884860644,0.0270900217617402
4,"L_postFusG","atlas.Amygdala r",-0.00052966605660391,0.173357390634998
5,"L_postFusG","atlas.Amygdala r",-0.0609355702873093,-0.0109261984444679
6,"L_postFusG","atlas.Amygdala r",0.147352021709199,0.296788149261226
7,"L_postFusG","atlas.Amygdala r",0.118795562543167,0.227545357340883
8,"L_postFusG","atlas.Amygdala r",0.153315345040654,0.305321034827162
9,"L_postFusG","atlas.Amygdala r",0.226774679067871,0.383656816284885
10,"L_postFusG","atlas.Amygdala r",0.382509875440925,0.106087995631718
11,"L_postFusG","atlas.Amygdala r",0.102406882540072,0.499676105150679
12,"L_postFusG","atlas.Amygdala r",0.210791942701808,0.193208266927898
13,"L_postFusG","atlas.Amygdala r",0.0374466019922091,0.0976575883199121
14,"L_postFusG","atlas.Amygdala r",0.19191952160214,0.180428839903343
15,"L_postFusG","atlas.Amygdala r",0.13094801552156,0.351049888961496
16,"L_postFusG","atlas.Amygdala r",-0.0858790237535828,0.520837200593858
17,"L_postFusG","atlas.Amygdala r",0.187486430998427,0.327895773878777
18,"L_postFusG","atlas.Amygdala r",0.287997842572207,0.486936030587877
19,"L_postFusG","atlas.Amygdala r",0.201029197171959,0.525780470020804
20,"L_postFusG","atlas.Amygdala r",0.227120380233045,-0.450970310377757
21,"L_postFusG","atlas.Amygdala r",0.0487538437159079,0.00621617343524711
23,"L_postFusG","atlas.Amygdala r",-0.148326321372454,0.845296197912853
24,"L_postFusG","atlas.Amygdala r",0.370648862742044,0.311966723014861
25,"L_postFusG","atlas.Amygdala r",0.373325817833473,0.438052681101549
26,"L_postFusG","atlas.Amygdala r",0.155972861751136,0.391553945715256
27,"L_postFusG","atlas.Amygdala r",0.367490845855996,0.246726879605864
28,"L_postFusG","atlas.Amygdala r",-0.359816538375264,-0.140533698187222
29,"L_postFusG","atlas.Amygdala r",0.295224901300081,0.0802760683160761
30,"L_postFusG","atlas.Amygdala r",0.229624555578651,0.188382564555865
31,"L_postFusG","atlas.Amygdala r",0.0269845677572684,0.00313272500865841
1,"L_postFusG","atlas.Amygdala l",0.37649659168623,0.205906830696559
2,"L_postFusG","atlas.Amygdala l",0.173770833926455,-0.0350971583207274
3,"L_postFusG","atlas.Amygdala l",-0.0686512329121093,-0.0759174982559814
4,"L_postFusG","atlas.Amygdala l",0.155486526971887,0.119718393375852
5,"L_postFusG","atlas.Amygdala l",0.106575001640993,-0.0220401271751005
6,"L_postFusG","atlas.Amygdala l",-0.0145762383722532,0.282893922715952
7,"L_postFusG","atlas.Amygdala l",0.0545045026047866,0.0206790223494677
8,"L_postFusG","atlas.Amygdala l",0.325675267314604,0.438320514286975
9,"L_postFusG","atlas.Amygdala l",0.150141169215744,0.225785871986281
10,"L_postFusG","atlas.Amygdala l",0.090452342436118,0.19540695698418
11,"L_postFusG","atlas.Amygdala l",0.167629234170027,0.239376459035602
12,"L_postFusG","atlas.Amygdala l",0.149194655509079,0.0892051904350499
13,"L_postFusG","atlas.Amygdala l",0.000705347128959573,0.26880587568306
14,"L_postFusG","atlas.Amygdala l",0.00312047547450162,0.0886060832881924
15,"L_postFusG","atlas.Amygdala l",0.311975114731369,0.295442195786982
16,"L_postFusG","atlas.Amygdala l",-0.0229534813953054,0.399883639027497
17,"L_postFusG","atlas.Amygdala l",0.104615445195457,0.232898221288463
18,"L_postFusG","atlas.Amygdala l",0.218453368551898,0.299687061345437
19,"L_postFusG","atlas.Amygdala l",0.289340959645689,0.261249223212074
20,"L_postFusG","atlas.Amygdala l",0.195992717913044,-0.353466877149172
21,"L_postFusG","atlas.Amygdala l",0.188376871449961,0.00561631045218214
23,"L_postFusG","atlas.Amygdala l",-0.24118436930417,0.357590793166179
24,"L_postFusG","atlas.Amygdala l",0.383470622939835,0.360931792833471
25,"L_postFusG","atlas.Amygdala l",0.168644927883164,0.334650375947145
26,"L_postFusG","atlas.Amygdala l",0.0709867202762429,0.237005583084499
27,"L_postFusG","atlas.Amygdala l",0.335626565210016,0.0647579229794703
28,"L_postFusG","atlas.Amygdala l",0.073677515786251,-0.0935191107810023
29,"L_postFusG","atlas.Amygdala l",-0.249253082219854,0.0462751620938366
30,"L_postFusG","atlas.Amygdala l",0.157502021962745,0.14133454251612
31,"L_postFusG","atlas.Amygdala l",-0.0204489172456838,0.26382421127221
1,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.708821281658278,0.638766980991174
2,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.863031670428785,0.816003808466717
3,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.929362832487641,0.961899473884173
4,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.459819017071365,0.508100091549338
5,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",1.38611841263189,1.29261477606746
6,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.976196981427136,0.833680510091208
7,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.98076318770902,1.35477864079225
8,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",1.09260375299761,0.993899514846952
9,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.722968666499651,0.966741693106329
10,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.853820990727592,1.06028311825273
11,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.565951177864499,0.556050115989996
12,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",1.13364204663012,0.894206559348095
13,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.794294714226054,1.29308433097112
14,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",1.33869045697759,1.22439804693026
15,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.996272078732592,1.04361849795245
16,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.558569307933491,0.787189226605401
17,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",1.30775543397068,1.41025242880459
18,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",1.1694150833852,1.29579823856725
19,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.931643778825475,1.30392251238826
20,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.956445638875175,0.931807742215137
21,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.925173728756762,0.962126489093061
23,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.272058314088317,0.518308711380096
24,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",1.2917984716953,1.09290178956758
25,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.75053399634242,1.05378176028724
26,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.536102505498382,0.698086534695601
27,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",1.00469751143284,0.881288081733118
28,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",0.856360874395118,1.14534053528485
29,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",1.11945085627516,0.951288277525535
30,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",1.06922136402962,0.903548061055852
31,"L_postFusG","atlas.iLOC r (Lateral Occipital Cortex, inferior division Right)",1.03130466147131,1.15367677067934
1,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.78678364096006,0.58688684889601
2,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.04241988559962,0.985355318328025
3,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.902987395139878,0.976723223408653
4,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.12980898334799,1.0967568512804
5,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.30718778506587,1.32125326799716
6,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.970082185166791,0.842989869461633
7,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.34648302376124,1.45829493001636
8,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.23480088244028,1.25537190434636
9,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.733981544603931,1.03511138038734
10,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.904572232209234,1.18448580494006
11,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.972942412822093,0.794585069237735
12,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.0282813714176,0.896337404979189
13,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.09552830959274,1.40894435948825
14,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.996364617815344,1.13727664415064
15,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.893130911702034,1.1024391184031
16,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.00744289814948,1.33809614160116
17,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.40276432230946,1.51228452672196
18,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.14040509409403,1.07745634661862
19,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.04966501157327,1.33633091575461
20,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.837592971438267,1.25587666466369
21,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.01332852489378,1.02900987487474
23,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.512633048130152,0.608104709201854
24,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.38657023899534,1.33077227327987
25,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.799659313203912,1.08130728904877
26,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.698972843883522,0.735618344433846
27,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.78966326641111,0.891782514754127
28,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.906288196542579,1.16034018968718
29,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.28875692622637,1.51227649319884
30,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",0.804901774930501,0.932455719083324
31,"L_postFusG","atlas.iLOC l (Lateral Occipital Cortex, inferior division Left)",1.49455332893187,1.50733771005327
1,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.225889543274427,-0.0361340659107394
2,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.313599643542408,-0.468210449397086
3,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.221275509542294,-0.252377558462029
4,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.343290436888608,-0.207860359847557
5,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",0.0825227736592635,-0.438114296296396
6,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.258062819969813,-0.293456049388132
7,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.214494432048943,-0.215455018641033
8,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.471984757845351,-0.0851373547439097
9,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.191758711474099,-0.286062119709067
10,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.0669310998426778,0.0150745201452195
11,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.0131064421404326,0.183775924341133
12,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.337434090558234,-0.481428562341466
13,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.205997449593084,-0.461069584971448
14,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.384446077390887,-0.572195765819562
15,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.162339063347895,-0.336765963414813
16,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.111903668232659,-0.207270091764932
17,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.311190381701856,-0.398173329299255
18,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.00264580166223228,-0.000276451965303413
19,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.25046336140504,-0.0933452215168146
20,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.444358434539701,-0.175892564319002
21,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.0804895017867992,-0.416411432376549
23,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.474899690647875,-0.595988076114143
24,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.387249680489264,-0.320241682561742
25,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.306401496983951,-0.549627621439045
26,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.0367990928557675,0.108969113949868
27,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.131431328936316,-0.520784639769257
28,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.528908897819665,-0.325368315263307
29,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.166186565479375,-0.21143714197019
30,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.010534333363958,-0.251425080964487
31,"L_postFusG","atlas.aITG r (Inferior Temporal Gyrus, anterior division Right)",-0.47322289875813,-0.0472392197951259
1,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.335906671270949,0.171502194653931
2,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",0.103726139947303,-0.000530844475368053
3,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.0813677112599138,-0.399212795586693
4,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.220307635610153,-0.0441820698570147
5,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",0.142435955366439,-0.295061784218551
6,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.561263780405109,-0.496953912388012
7,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.45272934652915,-0.44925374093428
8,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.399011419491399,-0.216126131046852
9,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.290569998972212,-0.0921738215931574
10,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.297433101607685,-0.0754514962920929
11,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.132933709508542,0.00474460968120225
12,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.478573615883689,-0.28142634915442
13,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.184640816824928,-0.169252536101705
14,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.139661481769313,-0.585838172679827
15,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.111236366810195,-0.0812393938740199
16,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.196257182662186,0.126295654645771
17,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.402837203473408,-0.24800326943969
18,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.181866219277522,-0.251787048264669
19,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.334170713949583,-0.278395583909938
20,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.492898341901895,-0.512776268012104
21,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.0343619434342117,-0.358645558417752
23,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.786608475619383,-0.263972861786874
24,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.278010999054372,-0.237723863978955
25,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.373460991564741,-0.299824188250081
26,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.189140688436331,-0.207005944851957
27,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.288703506928949,-0.518535259654991
28,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.470305986896558,-0.388372829865757
29,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.131609804404555,-0.0260401073143104
30,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.441721370434342,-0.363015050597796
31,"L_postFusG","atlas.aITG l (Inferior Temporal Gyrus, anterior division Left)",-0.186083843860195,0.32310772740084
1,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.249964502142273,0.302911020289716
2,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",-0.0151221773186001,0.0534963154611922
3,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.379254181217535,0.297075573083707
4,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",-0.259583002730468,0.129915463890024
5,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.559665634716963,0.293134975715789
6,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",-0.000582434851814382,0.136767518780091
7,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",-0.432463969647933,-0.46741176173828
8,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.223845775683041,0.0559577114349139
9,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.163584827709819,0.0073283803171056
10,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.275649784982126,0.130126618704783
11,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.102551633986547,0.160174330213154
12,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.592126171817003,0.360552470193031
13,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",-0.022434715119025,-0.0423166147307086
14,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.389732819306581,0.712512857975802
15,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",-0.118402886177314,-0.299502582290791
16,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.266502645957297,0.418792306282609
17,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.0990382706012075,0.340845135768219
18,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.323737969376756,0.409320946328326
19,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.00314712582360524,0.302665996678449
20,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.333372019012323,0.0317612800866675
21,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",-0.163800811804834,-0.254654072604046
23,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",-0.294349708653923,0.113441701475899
24,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.415185159222006,0.612710378774429
25,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.217968450335791,0.53193478414806
26,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",-0.305279542414516,-0.346530412113005
27,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.151862344968513,0.378938587584582
28,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.00259331015586092,0.174037758993205
29,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.271050532030623,0.32382426162747
30,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",-0.0510730400513439,0.0787924338174405
31,"L_postFusG","atlas.pITG r (Inferior Temporal Gyrus, posterior division Right)",0.552026156214206,0.534438806994416
1,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.407572579632799,0.300899717369329
2,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",-0.130767489550873,-0.150490886304715
3,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.198888546989808,0.147717231232437
4,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.141740914444056,0.165267008417518
5,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.103673298598204,0.166913614954862
6,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",-0.131900978156892,-0.0521808822054348
7,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.00735620442281106,-0.00590308308967564
8,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.199710332420174,0.232652843595304
9,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.122358444834957,0.263001025972138
10,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.224601327371774,-0.0199795918752609
11,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.244198290108071,0.250726415558194
12,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.428542858339885,0.42457052536495
13,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.0549868318305696,0.342724862941929
14,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.00789535826280888,0.144004430151039
15,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",-0.130757405098897,0.0544961277049275
16,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",-0.131547511438922,-0.120097953648498
17,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.721258147927518,0.618969231701951
18,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.279341736753695,0.256742271406268
19,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.0205833324660583,0.283181129590101
20,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.388492010039165,0.251917716146779
21,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.232518901767176,0.180964354153657
23,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",-0.549167568550372,-0.27068852306052
24,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.282827203363721,0.352434156484684
25,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.188390568593291,0.333274325407636
26,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",-0.12929291595172,-0.239239741510915
27,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.305649373215237,-0.0544375117517102
28,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",-0.0350793218031029,0.0838470076443498
29,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",-0.00211115470196636,0.141717972525082
30,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",-0.161112545476583,0.076195234902014
31,"L_postFusG","atlas.pITG l (Inferior Temporal Gyrus, posterior division Left)",0.184836773740924,0.466886584759881
1,"L_postFusG","atlas.toITG r (Inferior Temporal Gyrus, temporooccipital part Right)",0.366485173820863,0.425704661645789
2,"L_postFusG","atlas.toITG r (Inferior Temporal Gyrus, temporooccipital part Right)",0.320866483150166,0.327634944116622
3,"L_postFusG","atlas.toITG r (Inferior Temporal Gyrus, temporooccipital part Right)",0.373775155692754,0.449737762895512
4,"L_postFusG","atlas.toITG r (Inferior Temporal Gyrus, temporooccipital part Right)",0.37276807144728,0.466976553316779
