date;time;subject;blocknum;trialnum;stimnumber;moonie;cor1;cor2;Kategorie;RT;solution;solution_RT;AHA_response;AHA_RT;sudden_response;sudden_RT;certain_response;certain_RT;sex;age;citizen;proficiency;edu
27/11/2023;12:12:15;101;48;6;18;1PVIP_018_dog3_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;49;6;13;1PVIP_013_cat.new_gauss3.jpg;1;3;;9488;Hase;2072;3;3160;4;5863;2;1901;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;50;6;55;1PVIP_082_erdbeere_gauss1.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;51;6;6;1PVIP_006_bike.jpg;1;1;;3025;Fahrrad;4232;4;3675;5;1333;4;3014;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;52;6;110;2PVIP_105_puppy1_gauss3.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;53;6;40;1PVIP_040_robbe_gauss3.jpg;1;3;;1304;Katze;4332;4;2339;5;2771;4;3139;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;54;6;60;1PVIP_120_toaster.jpg;1;0;2;5508;Kuchen;3627;4;2179;5;2987;4;2747;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;55;6;68;2PVIP_062_book2_gauss3.5.jpg;1;1;;2942;Buch;2986;3;3135;5;1936;4;1934;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;56;6;103;2PVIP_098_lion2.jpg;1;0;0;6185;Ski;2890;4;4550;5;1869;4;8413;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;57;6;82;2PVIP_076_computer.new_gauss5.jpg;1;0;0;5011;Sessel;3855;5;5580;5;1417;4;44391;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;58;6;32;1PVIP_032_mountain_gauss3.5.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;59;6;30;1PVIP_030_lion1_gauss2.5.jpg;1;1;;3112;Lýwe;3268;5;1543;5;1505;5;11825;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;60;6;74;2PVIP_068_carafe3.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;61;6;90;2PVIP_085_frog5.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;62;6;70;2PVIP_064_bridge_gauss2.5.jpg;1;3;;4753;Schmetterling;7872;2;3005;4;3010;3;2223;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;63;6;64;2PVIP_058_bagpipe_gauss6.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;64;6;88;2PVIP_083_eye.new_gauss2.jpg;1;0;0;3820;Huhn;7295;4;3328;5;2976;4;32752;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;65;6;39;1PVIP_039_rat_gauss1.jpg;1;0;1;3054;Katze;2990;4;4002;5;1231;4;2946;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;66;6;34;1PVIP_034_octopus.new_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;67;6;65;2PVIP_059_bear.new_gauss4.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;68;6;96;2PVIP_091_horn.new_gauss3.jpg;1;0;2;4662;Axe;2104;2;2121;4;3018;2;2536;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;69;6;112;2PVIP_107_scorpion_gauss8.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;70;6;101;2PVIP_096_lamb_gauss3.jpg;1;1;;2480;Lamm;3082;5;1727;5;1713;5;2467;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;71;6;97;2PVIP_092_jet1_gauss5.jpg;1;0;2;5357;Insel;2644;3;4902;4;1631;3;2058;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;72;6;85;2PVIP_079_drumset_gauss5.jpg;1;0;2;6234;Auto;2654;2;3100;5;2574;3;1772;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;73;6;9;1PVIP_009_railroad_gauss5.jpg;1;0;2;2930;Aquarium;4672;3;3600;5;1917;4;8122;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;74;6;46;1PVIP_046_tiger_gauss2.5.jpg;1;1;;3738;Tiger;4127;5;1324;5;2382;5;7002;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;75;6;120;2PVIP_115_woman.jpg;1;0;0;4775;Hund;2375;4;1842;5;1623;4;1828;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;76;6;25;1PVIP_025_hare.new_gauss2.jpg;1;0;2;4998;Wal;2302;4;3442;4;2357;4;3946;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;77;6;52;1PVIP_052_wolf2.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;78;6;53;1PVIP_053_watch2.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;79;6;71;2PVIP_065_bulldog5_gauss3.jpg;1;0;1;3090;Rhino;3240;3;4216;5;2485;4;10892;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;80;6;7;1PVIP_007_bird3.jpg;1;0;0;7325;Buch;2537;3;4581;4;2819;2;3258;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;81;6;102;2PVIP_097_leopard7.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;82;6;94;2PVIP_089_hammer_gauss2.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;83;6;11;1PVIP_011_butterfly2.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;84;6;72;2PVIP_066_burro1_gauss3.jpg;1;0;2;4393;Hase;1927;2;2199;5;1958;3;2718;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;85;6;4;1PVIP_004_beetle1_gauss2.5.jpg;1;0;2;2969;Koala;2412;4;2126;4;1887;3;2016;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;86;6;8;1PVIP_008_boat2.jpg;1;2;;2050;Schiff;3717;3;6377;5;1997;4;4255;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;87;6;59;1PVIP_119_sewingmachine.jpg;1;0;2;3038;Flugzeug;3780;3;4629;5;1888;3;1906;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;88;6;16;1PVIP_016_crone_gauss1.5.jpg;1;0;0;4281;Panzer;3415;3;2884;4;2367;3;1922;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;89;6;1;1PVIP_001_accordi2_gauss4.jpg;1;0;2;1989;Schreibmaschine;5274;3;2814;5;1252;3;5628;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;90;6;54;1PVIP_054_toilet_gauss5.jpg;1;0;0;3107;Auto;3119;3;2671;5;2258;4;2492;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;91;6;98;2PVIP_093_kamel_gauss1.5.jpg;1;1;;3200;Kamel;3918;3;4114;5;1539;5;8726;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;92;6;95;2PVIP_090_hawk_gauss4.jpg;1;0;2;8997;Kuh;2632;2;1438;3;3252;2;1958;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;93;6;24;1PVIP_024_hamster2_gauss1.5.jpg;1;2;;2670;Maus;8516;4;3477;4;1880;5;2849;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;94;6;81;2PVIP_075_chair3_gauss5.jpg;1;1;;2456;Stuhl;3078;4;1952;5;1648;5;1668;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;95;6;106;2PVIP_101_orange.jpg;1;2;;2562;Mandarine;4638;4;3236;5;1488;4;2481;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;96;6;33;1PVIP_033_nashorn_gauss2.jpg;1;0;0;7921;Sofa;2173;3;1743;4;2272;3;6670;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;97;6;17;1PVIP_017_deer2_gauss1.jpg;1;1;;5611;Hirsch;4474;4;4998;5;14530;5;13166;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;98;6;119;2PVIP_114_wolf3.jpg;1;1;;3689;Wolf;2323;4;3615;5;1788;5;4811;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;99;6;75;2PVIP_069_cat2.jpg;1;0;1;9525;Elefant;3868;2;2545;3;3714;2;2137;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;100;6;27;1PVIP_027_squirrel.new_gauss4.jpg;1;1;;2095;Eichhýrnchen;13524;3;1653;5;930;3;4025;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;101;6;113;2PVIP_108_shark1_gauss3.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;102;6;100;2PVIP_095_knob_gauss1.jpg;1;0;2;3634;Týr;2188;4;2148;5;6125;5;35350;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;103;6;42;1PVIP_042_sheep1_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;104;6;10;1PVIP_010_brain_gauss3.jpg;1;1;;6511;Gehirn;2582;3;2299;4;1342;3;4173;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;105;6;87;2PVIP_081_elephant2_gauss2.jpg;1;0;1;5326;Lamm;3240;3;3730;4;2794;4;4781;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;106;6;84;2PVIP_078_crocodile2_gauss2.jpg;1;1;;2101;Krokodile;4028;5;2755;5;1155;5;3056;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;107;6;79;2PVIP_073_coffee_gauss5.jpg;1;0;0;8657;Eule;3034;2;2740;4;3013;2;1280;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;108;6;76;2PVIP_070_cauliflower.new_gauss3.jpg;1;0;2;2432;Vase;2025;3;1442;5;1392;3;2621;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;109;6;2;1PVIP_002_arrow_gauss2.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;110;6;80;2PVIP_074_computer.jpg;1;0;0;5643;Mýlltonne;8650;4;9491;4;2704;5;3189;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;111;6;67;2PVIP_061_boat_gauss3.jpg;1;1;;2354;Boot;2480;4;4732;5;10099;5;3698;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;112;6;23;1PVIP_023_geese_gauss3.jpg;1;0;2;4531;Katze;2390;3;1357;5;1198;3;1898;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;113;6;93;2PVIP_088_gun.jpg;1;0;0;7357;Strasse;9800;2;2718;5;1959;3;2041;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;114;6;109;2PVIP_104_piano.jpg;1;0;2;2026;Messer;2594;3;1196;5;1012;3;1647;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;115;6;66;2PVIP_060_bee2.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;116;6;43;1PVIP_043_snail.new_gauss2.5.jpg;1;0;0;2262;Eis;3056;3;2074;4;1717;3;3521;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;117;6;31;1PVIP_031_lizard_gauss2.jpg;0;0;;10000;;;;;;;;;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;118;6;45;1PVIP_045_spider.new_gauss1.jpg;1;0;2;3761;Katze;5137;3;1891;5;1510;3;3864;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;119;6;51;1PVIP_051_wheat_gauss1.5.jpg;1;2;;3711;Grass;43088;3;2393;5;1160;4;4088;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;120;6;28;1PVIP_028_knife.new_gauss1.5.jpg;1;0;0;7893;Bett;1965;2;1678;4;4866;2;1098;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;121;6;14;1PVIP_014_chipmunk_gauss2.jpg;1;2;;2676;Maus;2830;5;1624;5;1174;5;1943;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;122;6;61;2PVIP_055_affe_gauss4.jpg;1;0;0;8244;Maske;2208;2;2322;4;2668;2;1028;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;123;6;73;2PVIP_067_carafe2.jpg;1;1;;3391;Kanne;2193;3;2507;5;1317;4;5916;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;124;6;21;1PVIP_021_fox1_gauss1.jpg;1;1;;1663;Fuchs;2563;5;1440;5;1013;5;1459;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;125;6;111;2PVIP_106_saxophone1_gauss3.jpg;1;0;0;5525;Hand;2240;3;1042;5;1783;3;3196;1;26;Turkey;4;Bachelor
27/11/2023;12:12:15;101;126;6;78;2PVIP_072_cigarette_gauss3.jpg;1;1;;1965;Zigarette;5364;4;1840;5;412;5;13453;1;26;Turkey;4;Bachelor
27/11/2023;12:55:23;102;3;7;1;0PVIP_001_tank2bw_filt1_gauss3.jpg;1;0;0;1181;juj;9406;3;1622;3;556;2;2933;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;5;7;1;0PVIP_002_pineapplebw_filt1_gauss3.jpg;1;0;0;6037;jj;4467;3;587;3;427;2;1288;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;7;6;50;1PVIP_050_typewriter_gauss5.5.jpg;1;0;0;4149;Krebs;2788;2;1001;4;728;2;1252;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;8;6;96;2PVIP_091_horn.new_gauss3.jpg;1;0;2;6979;Messer;8143;3;328;4;2275;2;1518;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;9;6;71;2PVIP_065_bulldog5_gauss3.jpg;1;1;;3459;Hund;2234;4;1025;3;367;4;1310;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;10;6;89;2PVIP_084_fish1_gauss3.jpg;1;0;0;3425;Wasserfleck;13445;3;300;2;1895;2;988;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;11;6;4;1PVIP_004_beetle1_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;12;6;16;1PVIP_016_crone_gauss1.5.jpg;1;0;2;6740;Tisch;4152;3;1000;4;1415;2;1417;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;13;6;40;1PVIP_040_robbe_gauss3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;14;6;58;1PVIP_118_phone_gauss5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;15;6;107;2PVIP_102_owl_gauss4.jpg;1;0;2;3960;Ballerina;7187;3;1319;4;1578;2;2351;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;16;6;112;2PVIP_107_scorpion_gauss8.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;17;6;116;2PVIP_111_snake3.jpg;1;0;0;6659;Beet;19252;3;1540;3;461;2;1564;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;18;6;106;2PVIP_101_orange.jpg;1;1;;3891;Orangen;8659;4;639;5;861;3;2108;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;19;6;43;1PVIP_043_snail.new_gauss2.5.jpg;1;0;0;8259;Kugel;3891;3;270;3;43;2;874;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;20;6;64;2PVIP_058_bagpipe_gauss6.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;21;6;70;2PVIP_064_bridge_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;22;6;97;2PVIP_092_jet1_gauss5.jpg;1;0;2;3630;Pflaanze;3433;4;486;3;250;2;514;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;23;6;91;2PVIP_086_girl.jpg;1;0;2;6414;Gesicht;4267;3;16;4;936;2;1393;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;24;6;109;2PVIP_104_piano.jpg;1;0;0;8686;Straýe;4195;4;406;3;110;2;1332;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;25;6;67;2PVIP_061_boat_gauss3.jpg;1;1;;5000;Boot;2503;4;703;5;314;3;1124;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;26;6;10;1PVIP_010_brain_gauss3.jpg;1;0;0;8753;Wand;2435;5;1156;5;1261;2;2181;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;27;6;100;2PVIP_095_knob_gauss1.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;28;6;90;2PVIP_085_frog5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;29;6;33;1PVIP_033_nashorn_gauss2.jpg;1;0;0;4730;Auto;2689;4;312;4;291;2;417;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;30;6;118;2PVIP_113_whale.jpg;1;0;0;6371;Abflussrohr;5974;3;370;3;347;2;1928;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;31;6;99;2PVIP_094_kettle2_gauss3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;32;6;44;1PVIP_044_snake_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;33;6;94;2PVIP_089_hammer_gauss2.jpg;1;0;0;5980;Fuýballspieler;6797;4;649;5;455;2;2353;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;34;6;98;2PVIP_093_kamel_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;35;6;29;1PVIP_029_leopard3.jpg;1;0;0;4877;Steine;2843;3;56;3;318;2;1518;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;36;6;31;1PVIP_031_lizard_gauss2.jpg;1;0;0;6983;Skelett;3259;3;572;4;285;2;355;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;37;6;120;2PVIP_115_woman.jpg;1;2;;7000;Mensch;3112;2;1708;3;766;2;1905;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;38;6;12;1PVIP_012_cabin2.jpg;1;2;;3258;Haus;2683;3;842;2;1520;3;1069;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;39;6;11;1PVIP_011_butterfly2.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;40;6;104;2PVIP_099_metro_gauss2.jpg;1;1;;2803;Ubahn;2569;4;882;5;1350;4;1561;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;41;6;1;1PVIP_001_accordi2_gauss4.jpg;1;0;2;3104;Schreibmaschine;6817;4;913;4;309;3;1194;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;42;6;63;2PVIP_057_bag.jpg;1;1;;3949;Tasche;2610;3;276;3;210;2;563;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;43;6;92;2PVIP_087_goat_gauss5.jpg;1;1;;6841;Ziege;2617;5;1004;5;299;5;2105;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;44;6;62;2PVIP_056_baby3_gauss5.jpg;1;0;2;4766;Gesicht;4751;3;356;4;222;3;980;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;45;6;101;2PVIP_096_lamb_gauss3.jpg;1;0;1;4510;Kalb;5082;4;1573;4;317;4;3166;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;46;6;110;2PVIP_105_puppy1_gauss3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;47;6;87;2PVIP_081_elephant2_gauss2.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;48;6;51;1PVIP_051_wheat_gauss1.5.jpg;1;2;0;3413;Stroh;4298;3;388;2;284;2;946;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;49;6;15;1PVIP_015_crocodile1_gauss2.5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;50;6;32;1PVIP_032_mountain_gauss3.5.jpg;1;0;0;7152;Wasser;2902;2;1165;4;2582;2;1573;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;51;6;7;1PVIP_007_bird3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;52;6;76;2PVIP_070_cauliflower.new_gauss3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;53;6;88;2PVIP_083_eye.new_gauss2.jpg;1;0;0;4857;Vogel;4118;3;308;3;80;2;379;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;54;6;114;2PVIP_109_shoes2_gauss4.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;55;6;73;2PVIP_067_carafe2.jpg;1;2;;5811;Teekanne;3443;3;439;5;1261;2;782;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;56;6;111;2PVIP_106_saxophone1_gauss3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;57;6;65;2PVIP_059_bear.new_gauss4.jpg;1;0;0;6156;Menschen;8557;3;893;4;1888;3;1272;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;58;6;26;1PVIP_026_hedgehog.new_gauss2.jpg;1;1;;4096;Igel;3445;5;1466;5;295;5;369;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;59;6;47;1PVIP_047_toad2_gauss1.jpg;1;0;0;4280;Laubblýtter;4140;3;1144;2;769;2;834;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;60;6;23;1PVIP_023_geese_gauss3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;61;6;49;1PVIP_049_turtle_gauss4.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;62;6;81;2PVIP_075_chair3_gauss5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;63;6;37;1PVIP_037_pfau_gauss3.jpg;1;0;0;5986;Flammen;2912;3;865;2;774;2;1126;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;64;6;77;2PVIP_071_chair1_gauss3.jpg;1;0;0;9513;Býhne;2919;4;167;4;264;2;333;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;65;6;48;1PVIP_048_tomb_gauss3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;66;6;30;1PVIP_030_lion1_gauss2.5.jpg;1;1;;1926;Tiger;2126;4;346;5;789;5;319;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;67;6;117;2PVIP_112_watch.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;68;6;22;1PVIP_022_frog2_gauss4.jpg;1;0;1;4972;Fisch;2148;3;582;4;278;2;297;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;69;6;19;1PVIP_019_elephant1_gauss2.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;70;6;59;1PVIP_119_sewingmachine.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;71;6;69;2PVIP_063_brick_gauss5.jpg;1;0;0;5431;Fluss;48251;4;296;4;469;2;1986;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;72;6;93;2PVIP_088_gun.jpg;1;1;;4604;Pistole;4000;3;1152;5;474;2;375;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;73;6;85;2PVIP_079_drumset_gauss5.jpg;1;1;;1789;Schlagzeug;3237;2;1093;4;562;5;364;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;74;6;5;1PVIP_005_bell_gauss1.5.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;75;6;119;2PVIP_114_wolf3.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;76;6;95;2PVIP_090_hawk_gauss4.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;77;6;14;1PVIP_014_chipmunk_gauss2.jpg;1;0;2;5888;Felsen;2637;3;304;4;1788;2;1176;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;78;6;61;2PVIP_055_affe_gauss4.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;79;6;56;1PVIP_116_otter.jpg;1;0;2;6998;Býr;2153;4;370;4;283;2;577;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;80;6;103;2PVIP_098_lion2.jpg;1;0;0;9969;Meer;1675;3;271;3;252;2;307;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;81;6;3;1PVIP_003_beehive_gauss2.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;82;6;86;2PVIP_080_ear_gauss2.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;83;6;20;1PVIP_020_fork.jpg;1;0;0;7329;Vogel;1869;2;328;4;355;3;1150;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;84;6;83;2PVIP_077_cow3.jpg;1;0;0;5889;Landschaft;3439;4;365;4;422;2;889;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;85;6;8;1PVIP_008_boat2.jpg;1;0;0;5764;Hafen;3967;4;296;2;373;3;401;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;86;6;41;1PVIP_041_rose.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;87;6;35;1PVIP_035_orchid_gauss1.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;88;6;55;1PVIP_082_erdbeere_gauss1.jpg;0;0;;10000;;;;;;;;;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;89;6;46;1PVIP_046_tiger_gauss2.5.jpg;1;1;;7324;Tiger;2015;5;1056;5;941;5;1225;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;90;6;42;1PVIP_042_sheep1_gauss2.5.jpg;1;0;1;8061;Kuh;2539;3;377;2;402;2;1068;1;20;Germany;5;Abitur
27/11/2023;12:55:23;102;91;6;105;2PVIP_100_mirror_gauss4.jpg;1;1;;6868;Spiegel;4168;3;385;2;265;2;276;1;20;Germany;5;Abitur
