ID,vis_noRem_1,vis_RemnoI_1,vis_RemI_1,verb_cov_1,GV1,vis_noRem_2,vis_RemnoI_2,vis_RemI_2,verb_cov_2,GV2,vis_noRem_3,vis_RemnoI_3,vis_RemI_3,verb_cov_3,GV3,vis_noRem_4,vis_RemnoI_4,vis_RemI_4,verb_cov_4,GV4
sub-23,0.208883381336548,-0.244193597191501,0.332746907262958,-0.161178452084259,0.0212671773254846,0.341910509716422,-9.36541413788454e-12,0.44176628252624,0.106911362357764,0.0143187185371406,-0.183280869731524,0.0680944175113287,0.684576118323149,-0.135895232305421,0.0275072646217617,0.177281912835788,0.285609849764559,0.250980203628842,-0.123003205021551,0.038719456351886
sub-24,0.100122951436116,0.0976582973641469,0.171660736241394,-0.0859747729951149,-0.0347413358877846,0.206153498837728,0.248732272456388,0.241336665705115,0.153793411849888,-0.0261025650864964,0.1482688687637,0.499856495434038,0.14604508486162,0.182137564378409,-0.0319623729979095,0.139732058802613,0.39123560229562,0.312775275984466,0.0937510456757989,-0.0239407474055494
sub-25,0.299769916441303,-0.14329609642424,0.330443277763496,0.180558143407952,0.0264041570604221,0.206114310465971,0.406657194309842,0.221672046681711,0.0178103401451937,-0.0119574935777429,0.187186691002467,0.28294175544998,0.171350050802314,-0.0535130828386927,-0.0189189177723002,0.17714085210104,0.236636595359019,0.259915696390775,0.13004081374244,0.00796477144674502
sub-26,-0.125074293167315,-0.141640853973726,0.356628920696969,-0.110777761887642,-0.0304476564299938,0.0669755522131471,-0.168436683609315,0.153205809125532,-0.066722055816735,-0.0295479792723158,0.0687008432334514,0.276198663933221,0.351881395169488,-0.0965028775217631,-0.0340407957360444,0.128532446327499,4.50529010489443e-14,0.152576145985227,-0.136578118312127,-0.0163645957377925
sub-27,0.183068289334906,-0.164782245419107,0.177659413755671,-0.155799437122243,-0.0448367750934211,0.373802594663832,0.622186598054227,0.184280585696185,-0.161828778371189,0.0323197609979202,0.192783871335926,0.188140677696694,0.150174391876246,-0.0705112707135429,-0.030032677112122,0.284034950345171,0.232346743946619,0.35751552374546,0.118651137690348,-0.0100902607150351
sub-28,0.130379645816627,0.143691992717534,0.170908153392582,0.137098605244554,-0.0195830819857184,0.197789001075048,0.187082229303387,0.204587902434597,0.0423999638762097,-0.0137600213816757,0.102287230663478,0.151028144794854,0.229847764289515,-0.0582718486519212,-0.0244928224943008,0.202970244754276,-9.20823681992293e-14,0.221843549942964,0.159085246390074,-0.0116699531041269
sub-29,0.584639903059884,0.375399731457345,0.389428227488436,-0.176321440965257,-0.0619709434543856,0.184702691446191,0.293415863015852,0.40554296432747,0.188337621788423,-0.0290651859447319,-1.0121971634931e-12,0.189861859723275,0.386005412045175,0.115611890151147,-0.0279125988030003,0.305634926641045,0.389713580155329,0.396516693202271,0.144504044625929,0.0159988816262056
sub-31,0.115097145362232,0.289041626253763,0.322693334888066,-0.118031126552799,-0.0274390104991269,0.202563289927358,0.35045908482987,0.748616893916713,0.166191216818093,-0.0173626165971002,0.171168688611451,-0.31054781051246,0.298887227118309,-0.041045110729538,-0.0106423215239373,-0.141714582511655,0.502564524668979,0.520069133624432,-0.0196338668389731,0.0192002322850047
sub-32,0.395646350360526,0.204086877902444,0.1086571299085,-0.111623039069257,-0.0187011206766205,0.178310091950088,0.460904314601309,0.158897740140513,-0.242944280823728,-0.0381709195095896,0.298448870317078,0.31470356851281,0.323599965600107,-0.166613242870292,0.0433687154675579,0.458484864136301,0.482274576919648,0.363454497276763,-0.131254918402001,0.0686400169628476
sub-33,0.179469340905739,-5.72951001553345e-11,0.493563945560549,0.187524025384733,-0.010833165718976,0.21175932350546,-0.586882309269571,-0.186248940348855,0.252161540088576,-0.0479920126557722,0.128002708631718,-9.46601213697675e-13,0.118606493089377,0.140122993110094,-0.0205579828306438,0.211427376224742,0.2720410390162,0.31882204706731,-0.105981415120039,-0.0447091815691087
sub-34,0.318906623460034,0.371976173268236,0.378091955229256,0.192634582053776,0.0218145452205386,0.126462158918239,0.298602061168137,0.339773946848809,-0.0452559602547342,0.0481583675860138,0.2606634702051,-3.8066782449572e-13,0.270684006702768,0.170235004210494,0.0154843229532816,0.247462413301421,0.423146151355713,0.339985731139023,0.196087011997308,0.0235995255392452
sub-35,-0.323397746156244,0.332301839078289,0.239446451790034,0.0643966517880694,-0.0676235914242721,0.280987376696237,-0.0318131093926498,-0.314158228696296,0.0715370902823819,-0.00860807199426318,-0.259224229729679,-0.195734460818169,-0.0770963362444406,-0.16519790324996,-0.0183756917127884,0.479918820974999,0.660144143875223,0.21610355896063,-0.0787659821679219,-0.0401430387873727
sub-37,0.252323121671158,1.33236526904754e-12,0.605861135583737,-0.140946244840036,0.00956285470441001,0.465146876689314,0.277728954474966,0.292307324390109,-0.125966761478957,-0.0477996482018225,0.315443086717228,0.358994181973029,0.391894619587193,0.0492333433085091,0.012482909488599,-0.140493543907347,-0.549701440757309,-0.414506896036768,-0.286077385872571,-0.0271339911384619
sub-38,-0.0580210442418946,0.122224676572869,0.216069432446858,-0.121699734149618,-0.009425379970076,0.163864114660358,0.361032620620608,0.27541486375266,-0.0553713275568192,-0.0268491359301064,0.0993390004831672,-0.230958771619855,0.135411087698991,-0.143559939953723,-0.035237198328859,0.378160846500091,-1.63387553920151e-14,0.217450752770057,-0.0916020707437361,-0.0158318356621902
sub-40,0.301074310937625,0.267161100835498,0.461632467430381,-0.163229291371146,-0.0547772736381169,0.295813185580689,0.261453371153437,0.449167446520999,-0.212088571438317,-0.0383841266837796,0.304620474961418,0.222153290385053,0.148996891766545,-0.0926232412473392,-0.02498065272547,0.18014091148173,0.0539348233540039,0.237331108502639,-0.095561990756484,-0.0333679217142301
sub-41,0.158402898310562,0.31250251633768,0.300898297042546,0.0936465711559158,0.0258405670225105,0.533663181411252,-0.502645087046258,0.286590531277395,-0.118373052125372,0.0209457615990151,-0.213396301605355,-0.747833167182296,0.175585457933378,0.124784025065145,0.0209391819076565,0.195725756186741,0.351687961085163,0.612918848119661,-0.169668185017397,-0.0190962192620603
sub-42,0.310336086057545,0.178026492885585,0.599298710362641,0.298625040332805,0.0084202571281094,0.203647794633252,0.470814805449354,0.290504415210336,0.398416364887116,0.0583496485941166,0.2373358875944,0.849971852159812,0.58149189394399,0.275049005356946,0.0315255186258649,0.252354943561304,0.554216675804877,0.209630398490492,-0.317674896236824,-0.0089537680576681
sub-44,0.666010325216994,0.271403893439058,0.39194562820667,0.299473641886643,-0.026030103806316,-0.165388859229042,0.112461651030807,0.207629837203684,0.204791560997377,-0.0383344384022489,0.102483938468238,0.271640610683418,0.356226801440805,0.241182799693216,0.0373313027551026,0.289283994502763,3.18103818932878e-13,0.0794234056603992,0.202131342916434,-0.0467734741484645
sub-46,0.161982954271693,-0.108010838665467,0.265679617307389,0.232224823676433,-0.0151992954699664,0.0659131367998769,-0.165231027383401,0.279455359436276,-0.106350903226881,-0.01675086967437,0.183638307857718,0.209416961145762,0.176062211445783,-0.0832181268811975,-0.0146170169875259,0.0385502280317909,0.28891822909817,0.143791576537972,-0.0768349856357739,0.015317306763673
sub-47,-0.0583892752872281,0.352035583081755,0.360722209243653,0.254893815004932,-0.0651460693779756,0.202123077635669,0.36169818923411,0.199565660087239,0.240549516274519,0.0396354987280998,0.328789018100473,-0.15729115838703,0.423088731205733,0.242700783746921,0.0465912507993983,0.217512017164954,0.541527789484729,0.427934458729981,0.121949878639352,0.0509010064431729
sub-48,-0.18050021727464,0.175472575453549,0.192357199579116,0.0366324433157512,-0.0114493602304689,0.169501597168181,-0.121383559447595,0.215817484304173,0.191879383434005,0.0317798485394214,0.27137358879305,0.410970533290875,0.181018124501498,0.101651780673414,0.0191216234713639,0.302268313868761,0.136411721102583,0.138228341602395,-0.145765034795209,-0.0196395518201443
