ID,vis_HIinsight_1,vis_LOinsight_1,verb_cov_1,GV1,vis_HIinsight_2,vis_LOinsight_2,verb_cov_2,GV2,vis_HIinsight_3,vis_LOinsight_3,verb_cov_3,GV3,vis_HIinsight_4,vis_LOinsight_4,verb_cov_4,GV4
sub-23,-1.16818154211335e-12,-0.0410453757865367,0.0618509120336833,-0.0214041639427061,1.49953201464236e-11,0.0873674773709421,0.139593409891975,-0.0130517629336168,-2.39574545784803e-12,-0.087941120843405,-0.0662839289281233,0.020669051295435,-2.18955754987745e-12,-0.0729744171111115,-0.100111785265522,-0.0165292754371684
sub-24,0.0586255175251977,0.0617606853275459,0.0777651644641999,-0.0221738238122998,0.127949883052548,0.0907356193198273,0.0939651290324108,-0.0244173689335,0.0398383077120768,0.212815788496309,0.140624816206821,-0.0238461855451392,-0.21743365144912,0.136808076086694,-0.122130182794281,-0.0251841683297178
sub-25,0.100794610719356,0.10878852895022,0.136365694881474,-0.0121706858570175,0.196558777129745,0.122024851179208,0.0622215344558319,-0.0405282954337088,0.0685378459438513,0.0395474639950332,-0.035412364029586,-0.0223099380132186,-0.0617722461443857,-0.103347684996861,-0.111981837272449,0.0371105658942193
sub-26,-0.0767841636329542,-0.101758931023242,-0.135367813518342,-0.0205983277855672,0.0617316871583782,0.112494512645098,-0.163378795761202,-0.0211873365516936,0.139292692553389,-0.0799223305181659,-0.0801469552684538,-0.0127967579342099,0.12126965087117,-0.131900574241928,-0.0369841922069731,-0.0125745602801967
sub-27,-0.0695610631567368,-0.0779897206469325,-0.0434936089702021,-0.0329938342710094,0.0636376743233041,0.166888975411905,0.0488998213916981,-0.0168679859768495,0.0296945034725556,0.0404223141304528,0.0755402146499692,-0.0253067998974366,0.131791940629837,-0.0224588038161671,0.117782122889859,-0.0149227096203003
sub-28,-0.0441285229169625,-0.0845076483474503,0.067070465877423,-0.0148613925907526,0.0789124457071924,0.151293494549006,-0.0896699173242337,-0.026750322413957,-0.029496893828554,-0.124108769304618,-0.036890705010333,-0.0283544408977257,0.0343257708304079,-0.150703042746327,0.0430104116201248,-0.0137979836750528
sub-29,0.156910406955037,0.143313886952629,-0.0616994282768247,-0.0220380039172993,-0.0840275432916922,-0.104167497520603,-0.0936232331676796,-0.0210789640525922,0.214427170570153,0.0711354742690152,0.171618273352542,0.0193909510860392,0.0632091778085405,-0.0456458324675042,0.0691057240320713,0.0180729991158003
sub-31,0.0888560399573665,0.0520535760221645,0.0855337966483265,-0.00594050825364419,0.176346866203401,-0.177249497679106,-0.0620794406079639,-0.0126950444572141,0.154834303661206,0.101552478839515,-0.0390559453904277,-0.00915610782607915,-0.0690393961941766,-0.171721056703137,0.0361428059525187,0.0145427377887711
sub-32,0.0970606125267833,0.0438993559487733,-0.0931406619443798,-0.0127403745154669,0.186222169683445,0.149997448110264,-0.138979146036297,-0.0226753890149205,0.161632221255559,0.119537754099235,-0.122711323318284,0.0163542496229517,-0.126432834364234,0.260889643316086,-0.0966975524031481,0.0189842095055382
sub-33,0.139382988244006,-0.142715570975437,-0.0747064839964705,-0.0241840638204968,-0.135949113621288,-0.591913251180393,-0.12988601439057,-0.0535695139206937,0.0729986018724219,-0.198441478957059,0.059297434277992,-0.0187039225458412,0.0395631697022263,0.383945493713579,-0.0455554216448057,-0.0535741385983346
sub-34,0.117482815264655,0.146311605755717,-0.0579723024580502,0.0208756318988286,0.0801749757056687,0.0681064416845747,0.0324207622013499,0.0225471484856078,0.193155242931517,0.277689096638261,-0.065422692840288,-0.0115131158037083,-0.0699376975553169,-0.0840044782459552,-0.170282915605132,-0.014975004647113
sub-35,0.146297613279774,-0.0462402470242277,0.0249364499124809,-0.0464933655298261,-0.191793915534683,-0.0454092537436478,-0.0666758195014226,-0.0104216992595374,0.0447002551586614,-0.109818737652279,-0.0585828610113217,-0.0134268113384235,0.237828839940118,0.00863816321360833,0.0356624948031162,-0.0111062315838085
sub-37,-0.155997370894935,-0.17368526431868,-0.0581917831934249,0.0080184631767328,0.209718467735781,-0.0316412645427228,-0.0542786571142458,-0.00399954523378094,0.206005666853212,-0.105430782085443,0.0925966369480101,-0.00512994134516728,0.157082938440774,0.123880172129139,-0.111297173423833,0.0171273909881342
sub-38,-0.186587612604573,-0.0621115631416443,-0.215596778001162,-0.0368004169593265,-0.0441356056627017,0.0487669853062596,-0.0670274397771341,-0.0112190218319698,0.226487796423581,0.0775055305163656,-0.116779104075486,-0.02187801829746,0.119402568011263,-0.0744671245888722,-0.0989218874558066,-0.00542301319617799
sub-40,0.127921015974162,0.0527206601309423,-0.115577237775278,-0.0476490918191969,-0.0338832026151533,0.100844090362088,-0.126507028195735,-0.0162694393983988,-0.0459144116345283,0.0916964572547315,-0.0536773088560018,-0.0253898741004137,-0.104975628813155,0.0480029794005589,-0.080594997068176,-0.0360365513892182
sub-41,0.201745930490296,0.194972171267364,0.0711967357648481,0.0163901013636759,0.0931272224118224,-0.0922441187002299,-0.10910054391131,0.0369017267120646,0.0919527731441628,-0.107509392910587,-0.0969195202743322,0.0149551544600727,-0.137762656997812,0.0651039369036224,-0.0308544601486555,-0.0154759370307342
sub-42,0.178358042006626,0.122024816320012,0.0790646091117138,-0.00338003726774511,0.0603690929290841,0.110425173672711,0.0879496597359307,0.0166641643426861,0.0858163007671283,0.239879015101912,0.119730743907202,-0.0170035774187423,0.103799745491727,0.203545510477479,-0.180989031062641,0.0104261503965513
sub-44,0.106238438676041,0.152811842717909,-0.0662262847094438,-0.0223619415525225,-0.211252395630083,-0.0915515845037746,0.202157844589386,-0.0248720350684892,-0.100514042329722,-0.0991224455555721,0.0823483597566989,-0.0366645331764169,0.116334448720787,0.0675347362435178,-0.0840257334654375,-0.0384946231888313
sub-46,0.0390929859727021,0.0731642387346104,-0.101029579143158,-0.00959901633162903,0.194310114526887,0.0323230581461301,-0.0930507416067862,-0.0206740076581928,0.10784843778208,-0.0606278549065365,-0.0323533039359378,-0.011939173380525,0.0527340060746749,0.0296078653292413,0.0654898757064721,-0.0088677992913338
sub-47,0.327224938425074,0.0691012700233312,0.266054168906888,-0.00606259927766898,-0.226596581918908,-0.152545893604489,-0.0296600006123502,-0.0314276755379412,0.205065462141409,-0.0739669188769015,0.126342629448992,0.0261212755037561,0.449601113805667,0.266676440215099,0.0705572192474442,0.0227877538333446
sub-48,0.0744778229333737,0.0919206037958469,0.0507271723103781,-0.0342618184687509,0.113209628716223,0.159181653311287,-0.0512326836601561,-0.0181851591306388,0.0662878721905027,0.245214226461889,0.0876751179218506,-0.0168633138949623,0.0909716395454823,0.0983437350497683,-0.0366352762317272,-0.0326679978555304
